Date,Open,High,Low,Close,Adj Close,Volume,Year,Series,Ticker
2017-04-10,15.649999618530273,16.5,15.550000190734863,16.399999618530273,16.399999618530273,968600,2017,0.04792332385184017,SEDG
2017-04-11,16.299999237060547,16.350000381469727,15.649999618530273,15.899999618530273,15.899999618530273,862800,2017,-0.030487805587205763,SEDG
2017-04-12,15.899999618530273,15.949999809265137,15.5,15.800000190734863,15.800000190734863,656200,2017,-0.00628927233928156,SEDG
2017-04-13,15.800000190734863,16.100000381469727,15.6899995803833,15.850000381469727,15.850000381469727,527000,2017,0.0031645689956498746,SEDG
2017-04-17,16.0,16.0,15.25,15.5,15.5,524100,2017,-0.022082042463476115,SEDG
2017-04-18,15.5,15.649999618530273,15.300000190734863,15.350000381469727,15.350000381469727,373300,2017,-0.009677394743888623,SEDG
2017-04-19,15.300000190734863,15.649999618530273,15.300000190734863,15.449999809265137,15.449999809265137,253100,2017,0.006514620541386407,SEDG
2017-04-20,15.550000190734863,15.899999618530273,15.5,15.850000381469727,15.850000381469727,466600,2017,0.02589000499305616,SEDG
2017-04-21,15.800000190734863,15.975000381469727,15.675000190734863,15.850000381469727,15.850000381469727,473100,2017,0.0,SEDG
2017-04-24,16.100000381469727,16.5,15.789999961853027,16.5,16.5,469300,2017,0.04100943866791251,SEDG
2017-04-25,16.5,16.649999618530273,16.25,16.399999618530273,16.399999618530273,410600,2017,-0.006060629179983401,SEDG
2017-04-26,16.450000762939453,16.575000762939453,16.049999237060547,16.25,16.25,713900,2017,-0.009146318415812038,SEDG
2017-04-27,16.299999237060547,16.524999618530273,16.0,16.450000762939453,16.450000762939453,459700,2017,0.012307739257812589,SEDG
2017-04-28,16.5,16.5,16.0,16.149999618530273,16.149999618530273,470200,2017,-0.01823715078999011,SEDG
2017-05-01,16.200000762939453,16.25,15.774999618530273,15.899999618530273,15.899999618530273,421300,2017,-0.015479876526631853,SEDG
2017-05-02,15.949999809265137,16.149999618530273,15.850000381469727,16.0,16.0,305700,2017,0.006289332318799801,SEDG
2017-05-03,16.049999237060547,16.149999618530273,15.399999618530273,15.75,15.75,521200,2017,-0.015625,SEDG
2017-05-04,15.75,15.824999809265137,15.5,15.699999809265137,15.699999809265137,425600,2017,-0.0031746152847532683,SEDG
2017-05-05,15.75,16.100000381469727,15.75,15.949999809265137,15.949999809265137,526500,2017,0.01592356707243181,SEDG
2017-05-08,15.949999809265137,16.049999237060547,15.800000190734863,16.049999237060547,16.049999237060547,782000,2017,0.006269556676566257,SEDG
2017-05-09,16.049999237060547,16.049999237060547,15.574999809265137,15.850000381469727,15.850000381469727,1536900,2017,-0.012460988479613744,SEDG
2017-05-10,16.799999237060547,17.950000762939453,16.238000869750977,17.600000381469727,17.600000381469727,4381300,2017,0.11041009197993001,SEDG
2017-05-11,17.600000381469727,17.899999618530273,17.268999099731445,17.799999237060547,17.799999237060547,1469700,2017,0.011363571094088698,SEDG
2017-05-12,17.850000381469727,17.850000381469727,17.475000381469727,17.649999618530273,17.649999618530273,771800,2017,-0.008426945222445026,SEDG
2017-05-15,17.950000762939453,18.649999618530273,17.649999618530273,18.299999237060547,18.299999237060547,1235400,2017,0.03682717465035279,SEDG
2017-05-16,18.399999618530273,18.649999618530273,17.825000762939453,18.100000381469727,18.100000381469727,724900,2017,-0.010928899668246395,SEDG
2017-05-17,17.850000381469727,18.049999237060547,17.600000381469727,17.600000381469727,17.600000381469727,638700,2017,-0.02762430881006428,SEDG
2017-05-18,17.549999237060547,17.799999237060547,17.25,17.700000762939453,17.700000762939453,683100,2017,0.005681839733084004,SEDG
2017-05-19,17.700000762939453,17.850000381469727,17.549999237060547,17.799999237060547,17.799999237060547,564200,2017,0.005649631062755178,SEDG
2017-05-22,17.899999618530273,18.700000762939453,17.850000381469727,18.399999618530273,18.399999618530273,1046800,2017,0.03370788804420255,SEDG
2017-05-23,18.5,18.850000381469727,18.450000762939453,18.549999237060547,18.549999237060547,846800,2017,0.008152153350003966,SEDG
2017-05-24,18.600000381469727,18.799999237060547,18.25,18.75,18.75,538600,2017,0.010781712731280146,SEDG
2017-05-25,18.799999237060547,19.100000381469727,18.799999237060547,18.850000381469727,18.850000381469727,524500,2017,0.0053333536783854996,SEDG
2017-05-26,18.899999618530273,18.915000915527344,18.424999237060547,18.600000381469727,18.600000381469727,398000,2017,-0.013262599201099179,SEDG
2017-05-30,18.299999237060547,19.200000762939453,18.299999237060547,18.850000381469727,18.850000381469727,539600,2017,0.01344085993939359,SEDG
2017-05-31,18.75,18.9950008392334,18.2549991607666,18.600000381469727,18.600000381469727,451400,2017,-0.013262599201099179,SEDG
2017-06-01,18.450000762939453,18.799999237060547,18.25,18.450000762939453,18.450000762939453,594500,2017,-0.008064495454511378,SEDG
2017-06-02,18.450000762939453,18.75,18.25,18.399999618530273,18.399999618530273,522500,2017,-0.002710089015801942,SEDG
2017-06-05,18.350000381469727,18.649999618530273,18.225000381469727,18.5,18.5,403600,2017,0.005434803453420622,SEDG
2017-06-06,18.299999237060547,18.75,18.059999465942383,18.450000762939453,18.450000762939453,575100,2017,-0.0027026614627322365,SEDG
2017-06-07,18.450000762939453,18.450000762939453,18.049999237060547,18.299999237060547,18.299999237060547,443100,2017,-0.008130163668080392,SEDG
2017-06-08,18.399999618530273,19.350000381469727,18.225000381469727,19.299999237060547,19.299999237060547,700800,2017,0.05464481102134866,SEDG
2017-06-09,19.399999618530273,19.825000762939453,18.860000610351562,19.049999237060547,19.049999237060547,909700,2017,-0.012953368387701336,SEDG
2017-06-12,18.850000381469727,19.299999237060547,18.600000381469727,19.049999237060547,19.049999237060547,456900,2017,0.0,SEDG
2017-06-13,19.25,19.549999237060547,19.100000381469727,19.399999618530273,19.399999618530273,514100,2017,0.018372724172545984,SEDG
2017-06-14,19.649999618530273,19.950000762939453,19.25,19.799999237060547,19.799999237060547,1045900,2017,0.02061853744307318,SEDG
2017-06-15,19.649999618530273,19.649999618530273,19.0,19.299999237060547,19.299999237060547,870200,2017,-0.025252526225563066,SEDG
2017-06-16,19.149999618530273,19.649999618530273,19.149999618530273,19.450000762939453,19.450000762939453,455700,2017,0.007772100093707213,SEDG
2017-06-19,19.5,19.75,19.200000762939453,19.75,19.75,357700,2017,0.015424124693721009,SEDG
2017-06-20,19.75,19.899999618530273,19.450000762939453,19.799999237060547,19.799999237060547,684800,2017,0.0025316069397745,SEDG
2017-06-21,19.75,20.0,19.674999237060547,19.850000381469727,19.850000381469727,1021200,2017,0.002525310421001903,SEDG
2017-06-22,19.899999618530273,20.950000762939453,19.850000381469727,20.75,20.75,1600000,2017,0.04534003028888778,SEDG
2017-06-23,20.799999237060547,21.850000381469727,20.799999237060547,21.399999618530273,21.399999618530273,840800,2017,0.03132528282073599,SEDG
2017-06-26,21.600000381469727,21.600000381469727,20.399999618530273,20.700000762939453,20.700000762939453,755000,2017,-0.03271022747984964,SEDG
2017-06-27,20.700000762939453,20.799999237060547,20.200000762939453,20.299999237060547,20.299999237060547,624800,2017,-0.0193237444993265,SEDG
2017-06-28,20.350000381469727,20.450000762939453,19.7549991607666,20.350000381469727,20.350000381469727,977800,2017,0.0024631106546002535,SEDG
2017-06-29,20.200000762939453,20.600000381469727,19.649999618530273,20.149999618530273,20.149999618530273,704000,2017,-0.009828047134661011,SEDG
2017-06-30,20.149999618530273,20.253999710083008,19.899999618530273,20.0,20.0,413600,2017,-0.007444149943920175,SEDG
2017-07-03,20.0,20.75,19.989999771118164,20.100000381469727,20.100000381469727,479400,2017,0.005000019073486239,SEDG
2017-07-05,20.0,20.100000381469727,19.25,19.25,19.25,749500,2017,-0.042288575389946015,SEDG
2017-07-06,19.25,19.850000381469727,19.05500030517578,19.549999237060547,19.549999237060547,561500,2017,0.015584375951197327,SEDG
2017-07-07,20.75,21.049999237060547,20.520000457763672,20.899999618530273,20.899999618530273,2591400,2017,0.06905373064724007,SEDG
2017-07-10,20.850000381469727,21.850000381469727,20.700000762939453,21.350000381469727,21.350000381469727,1628900,2017,0.021531137375738307,SEDG
2017-07-11,21.399999618530273,22.049999237060547,21.325000762939453,21.600000381469727,21.600000381469727,6066200,2017,0.011709601664315672,SEDG
2017-07-12,21.799999237060547,21.899999618530273,21.049999237060547,21.799999237060547,21.799999237060547,1602300,2017,0.009259206113829244,SEDG
2017-07-13,21.799999237060547,22.0,21.600000381469727,21.799999237060547,21.799999237060547,662500,2017,0.0,SEDG
2017-07-14,22.0,22.149999618530273,21.700000762939453,21.850000381469727,21.850000381469727,845900,2017,0.00229363055775611,SEDG
2017-07-17,21.950000762939453,21.950000762939453,21.549999237060547,21.850000381469727,21.850000381469727,690600,2017,0.0,SEDG
2017-07-18,22.450000762939453,22.895000457763672,21.899999618530273,22.100000381469727,22.100000381469727,1407500,2017,0.0114416473974992,SEDG
2017-07-19,22.200000762939453,22.25,21.850000381469727,22.049999237060547,22.049999237060547,756400,2017,-0.0022624951830817475,SEDG
2017-07-20,22.149999618530273,22.299999237060547,21.799999237060547,22.299999237060547,22.299999237060547,979300,2017,0.011337868873020795,SEDG
2017-07-21,22.200000762939453,22.399999618530273,21.899999618530273,22.25,22.25,515200,2017,-0.0022421183305447734,SEDG
2017-07-24,22.200000762939453,22.475000381469727,21.950000762939453,22.399999618530273,22.399999618530273,445300,2017,0.006741555889001161,SEDG
2017-07-25,22.399999618530273,22.850000381469727,22.350000381469727,22.700000762939453,22.700000762939453,662400,2017,0.013392908460632569,SEDG
2017-07-26,22.75,22.799999237060547,22.350000381469727,22.549999237060547,22.549999237060547,459400,2017,-0.006607996512660974,SEDG
2017-07-27,22.600000381469727,22.899999618530273,22.110000610351562,22.600000381469727,22.600000381469727,839500,2017,0.002217345725094466,SEDG
2017-07-28,22.75,23.399999618530273,22.700000762939453,22.799999237060547,22.799999237060547,839500,2017,0.008849506735177037,SEDG
2017-07-31,22.799999237060547,23.149999618530273,22.700000762939453,22.950000762939453,22.950000762939453,652900,2017,0.00657901451308307,SEDG
2017-08-01,23.149999618530273,23.600000381469727,22.950000762939453,23.299999237060547,23.299999237060547,1006100,2017,0.015250477668230955,SEDG
2017-08-02,23.299999237060547,23.549999237060547,21.950000762939453,22.850000381469727,22.850000381469727,1431100,2017,-0.019313256237153076,SEDG
2017-08-03,25.850000381469727,27.950000762939453,25.799999237060547,27.600000381469727,27.600000381469727,4319800,2017,0.20787745823636938,SEDG
2017-08-04,27.75,28.600000381469727,26.959999084472656,28.350000381469727,28.350000381469727,1888300,2017,0.027173912667897593,SEDG
2017-08-07,28.049999237060547,28.649999618530273,27.850000381469727,28.350000381469727,28.350000381469727,1675000,2017,0.0,SEDG
2017-08-08,28.299999237060547,28.799999237060547,27.924999237060547,28.049999237060547,28.049999237060547,1159800,2017,-0.010582050806788312,SEDG
2017-08-09,27.850000381469727,27.950000762939453,27.454999923706055,27.600000381469727,27.600000381469727,1233100,2017,-0.01604274038611264,SEDG
2017-08-10,27.399999618530273,27.399999618530273,26.174999237060547,26.950000762939453,26.950000762939453,1315700,2017,-0.023550710490811255,SEDG
2017-08-11,26.799999237060547,27.5,26.700000762939453,27.149999618530273,27.149999618530273,876300,2017,0.007421107604043131,SEDG
2017-08-14,27.299999237060547,27.975000381469727,27.155000686645508,27.850000381469727,27.850000381469727,1076000,2017,0.02578271722927372,SEDG
2017-08-15,27.950000762939453,28.25,27.75,27.850000381469727,27.850000381469727,829300,2017,0.0,SEDG
2017-08-16,27.850000381469727,28.062000274658203,27.200000762939453,27.450000762939453,27.450000762939453,716200,2017,-0.01436264319753533,SEDG
2017-08-17,27.450000762939453,27.549999237060547,26.450000762939453,26.649999618530273,26.649999618530273,1085500,2017,-0.02914393887701705,SEDG
2017-08-18,26.549999237060547,26.799999237060547,26.350000381469727,26.700000762939453,26.700000762939453,661500,2017,0.0018762155769191935,SEDG
2017-08-21,26.5,26.799999237060547,25.899999618530273,26.049999237060547,26.049999237060547,683700,2017,-0.024344625741776427,SEDG
2017-08-22,26.100000381469727,26.489999771118164,26.0,26.299999237060547,26.299999237060547,610500,2017,0.009596929263795628,SEDG
2017-08-23,26.149999618530273,26.575000762939453,25.950000762939453,26.5,26.5,519700,2017,0.00760459196734975,SEDG
2017-08-24,26.649999618530273,26.950000762939453,26.299999237060547,26.75,26.75,462700,2017,0.009433962264151052,SEDG
2017-08-25,26.899999618530273,27.200000762939453,26.648000717163086,26.799999237060547,26.799999237060547,563600,2017,0.0018691303574036588,SEDG
2017-08-28,26.700000762939453,27.0,26.615999221801758,26.75,26.75,430000,2017,-0.0018656432270118817,SEDG
2017-08-29,26.450000762939453,26.899999618530273,26.200000762939453,26.75,26.75,562600,2017,0.0,SEDG
2017-08-30,26.850000381469727,26.950000762939453,26.575000762939453,26.600000381469727,26.600000381469727,584400,2017,-0.005607462374963457,SEDG
2017-08-31,26.700000762939453,26.950000762939453,26.549999237060547,26.75,26.75,793200,2017,0.005639083322523719,SEDG
2017-09-01,26.75,27.399999618530273,26.700000762939453,27.0,27.0,964400,2017,0.009345794392523255,SEDG
2017-09-05,26.950000762939453,27.399999618530273,26.299999237060547,26.450000762939453,26.450000762939453,1014800,2017,-0.020370342113353535,SEDG
2017-09-06,26.399999618530273,26.72800064086914,25.799999237060547,26.149999618530273,26.149999618530273,1450300,2017,-0.011342197949178456,SEDG
2017-09-07,26.350000381469727,26.5,25.899999618530273,26.25,26.25,1396400,2017,0.0038241064217401366,SEDG
2017-09-08,26.149999618530273,26.25,25.454999923706055,25.700000762939453,25.700000762939453,1133600,2017,-0.020952351888020804,SEDG
2017-09-11,25.799999237060547,25.950000762939453,24.700000762939453,24.850000381469727,24.850000381469727,1584400,2017,-0.033073943822424456,SEDG
2017-09-12,25.0,27.0,25.0,26.399999618530273,26.399999618530273,2315400,2017,0.06237421381354813,SEDG
2017-09-13,26.450000762939453,26.875,26.149999618530273,26.850000381469727,26.850000381469727,871300,2017,0.017045483690976804,SEDG
2017-09-14,26.899999618530273,27.049999237060547,26.5,26.950000762939453,26.950000762939453,960800,2017,0.0037244089403716263,SEDG
2017-09-15,26.899999618530273,27.200000762939453,26.75,26.899999618530273,26.899999618530273,1441200,2017,-0.0018553299812124058,SEDG
2017-09-18,26.899999618530273,27.299999237060547,26.709999084472656,26.799999237060547,26.799999237060547,875500,2017,-0.003717486352707633,SEDG
2017-09-19,26.899999618530273,27.149999618530273,26.399999618530273,26.950000762939453,26.950000762939453,572900,2017,0.00559707202049009,SEDG
2017-09-20,27.100000381469727,27.149999618530273,26.100000381469727,26.700000762939453,26.700000762939453,709000,2017,-0.009276437585255648,SEDG
2017-09-21,26.5,26.549999237060547,26.149999618530273,26.200000762939453,26.200000762939453,526300,2017,-0.018726591225196487,SEDG
2017-09-22,25.950000762939453,27.25,25.25,26.799999237060547,26.799999237060547,787600,2017,0.02290070445226111,SEDG
2017-09-25,27.049999237060547,27.25,26.600000381469727,26.799999237060547,26.799999237060547,695700,2017,0.0,SEDG
2017-09-26,27.0,27.174999237060547,26.350000381469727,27.0,27.0,586200,2017,0.007462715247501972,SEDG
2017-09-27,27.200000762939453,29.799999237060547,27.200000762939453,29.25,29.25,1993100,2017,0.08333333333333326,SEDG
2017-09-28,29.149999618530273,29.399999618530273,28.200000762939453,28.799999237060547,28.799999237060547,833500,2017,-0.015384641468015436,SEDG
2017-09-29,28.950000762939453,29.0,28.350000381469727,28.549999237060547,28.549999237060547,523600,2017,-0.008680555785511745,SEDG
2017-10-02,28.75,29.25,28.149999618530273,28.75,28.75,710800,2017,0.0070052808505800535,SEDG
2017-10-03,28.75,29.325000762939453,28.600000381469727,29.299999237060547,29.299999237060547,724300,2017,0.01913040824558432,SEDG
2017-10-04,29.649999618530273,29.790000915527344,29.049999237060547,29.25,29.25,494600,2017,-0.0017064586471833287,SEDG
2017-10-05,29.25,29.5,28.5,28.75,28.75,415200,2017,-0.017094017094017144,SEDG
2017-10-06,28.799999237060547,29.5,28.725000381469727,28.75,28.75,288900,2017,0.0,SEDG
2017-10-09,29.100000381469727,29.649999618530273,28.75,28.899999618530273,28.899999618530273,725300,2017,0.0052173780358355515,SEDG
2017-10-10,28.899999618530273,29.649999618530273,28.850000381469727,29.149999618530273,29.149999618530273,602400,2017,0.008650519145325664,SEDG
2017-10-11,29.100000381469727,29.100000381469727,28.799999237060547,29.0,29.0,380900,2017,-0.005145784579527746,SEDG
2017-10-12,29.049999237060547,29.100000381469727,28.700000762939453,28.850000381469727,28.850000381469727,410500,2017,-0.00517240063897495,SEDG
2017-10-13,28.899999618530273,29.799999237060547,28.55500030517578,29.549999237060547,29.549999237060547,674800,2017,0.02426339155407531,SEDG
2017-10-16,29.549999237060547,30.75,29.450000762939453,30.450000762939453,30.450000762939453,1238300,2017,0.03045690521542066,SEDG
2017-10-17,30.5,31.0,30.299999237060547,30.700000762939453,30.700000762939453,1094300,2017,0.008210180418263713,SEDG
2017-10-18,30.75,30.975000381469727,30.51799964904785,30.850000381469727,30.850000381469727,494500,2017,0.0048859809381942565,SEDG
2017-10-19,30.350000381469727,30.492000579833984,29.100000381469727,30.399999618530273,30.399999618530273,537700,2017,-0.014586734436792703,SEDG
2017-10-20,30.450000762939453,30.700000762939453,30.149999618530273,30.399999618530273,30.399999618530273,527300,2017,0.0,SEDG
2017-10-23,30.049999237060547,30.950000762939453,29.950000762939453,30.899999618530273,30.899999618530273,505200,2017,0.016447368627440007,SEDG
2017-10-24,30.950000762939453,31.350000381469727,30.75,31.25,31.25,467500,2017,0.01132687332655613,SEDG
2017-10-25,31.299999237060547,31.309999465942383,30.149999618530273,30.600000381469727,30.600000381469727,1132100,2017,-0.020799987792968766,SEDG
2017-10-26,30.600000381469727,31.299999237060547,30.40999984741211,30.899999618530273,30.899999618530273,376900,2017,0.009803896513747024,SEDG
2017-10-27,31.5,32.32500076293945,31.049999237060547,32.150001525878906,32.150001525878906,713600,2017,0.040453136659555966,SEDG
2017-10-30,31.649999618530273,32.70000076293945,31.5,32.54999923706055,32.54999923706055,864000,2017,0.012441607844393632,SEDG
2017-10-31,32.75,33.349998474121094,32.54999923706055,32.849998474121094,32.849998474121094,640900,2017,0.009216566638778234,SEDG
2017-11-01,33.099998474121094,33.20000076293945,32.439998626708984,32.849998474121094,32.849998474121094,661100,2017,0.0,SEDG
2017-11-02,32.849998474121094,32.849998474121094,32.20000076293945,32.400001525878906,32.400001525878906,702100,2017,-0.013698537873500727,SEDG
2017-11-03,32.599998474121094,34.0,32.599998474121094,33.79999923706055,33.79999923706055,548900,2017,0.043209803865700946,SEDG
2017-11-06,34.0,34.650001525878906,33.400001525878906,33.650001525878906,33.650001525878906,884900,2017,-0.004437802206136543,SEDG
2017-11-07,33.5,33.70000076293945,32.04999923706055,32.45000076293945,32.45000076293945,844800,2017,-0.03566123948067523,SEDG
2017-11-08,32.45000076293945,32.900001525878906,31.5,32.5,32.5,1454100,2017,0.0015408085018491224,SEDG
2017-11-09,35.75,39.0,35.75,38.79999923706055,38.79999923706055,2845700,2017,0.19384613037109366,SEDG
2017-11-10,38.70000076293945,39.45000076293945,37.75,38.150001525878906,38.150001525878906,1263700,2017,-0.01675251865883498,SEDG
2017-11-13,37.349998474121094,37.95000076293945,36.709999084472656,37.5,37.5,874800,2017,-0.017038047179053994,SEDG
2017-11-14,37.099998474121094,38.349998474121094,37.099998474121094,38.17499923706055,38.17499923706055,845500,2017,0.01799997965494793,SEDG
2017-11-15,38.099998474121094,38.400001525878906,37.349998474121094,37.400001525878906,37.400001525878906,615800,2017,-0.02030118471958653,SEDG
2017-11-16,37.54999923706055,38.07500076293945,37.29999923706055,37.75,37.75,497300,2017,0.009358247589346114,SEDG
2017-11-17,37.599998474121094,38.07500076293945,36.849998474121094,37.54999923706055,37.54999923706055,542300,2017,-0.005298033455349738,SEDG
2017-11-20,37.70000076293945,39.099998474121094,37.25,38.900001525878906,38.900001525878906,887600,2017,0.03595212559913863,SEDG
2017-11-21,38.0,38.75,37.20000076293945,38.45000076293945,38.45000076293945,716900,2017,-0.011568142552387362,SEDG
2017-11-22,38.5,38.650001525878906,37.5,38.599998474121094,38.599998474121094,625200,2017,0.0039011107465625194,SEDG
2017-11-24,38.54999923706055,39.900001525878906,38.45000076293945,39.70000076293945,39.70000076293945,462700,2017,0.028497469748757664,SEDG
2017-11-27,38.29999923706055,39.45000076293945,38.0,38.599998474121094,38.599998474121094,1212200,2017,-0.027707865684607924,SEDG
2017-11-28,38.54999923706055,39.29999923706055,38.25,39.099998474121094,39.099998474121094,879700,2017,0.012953368387701447,SEDG
2017-11-29,39.20000076293945,39.20000076293945,36.375,36.45000076293945,36.45000076293945,1056400,2017,-0.06777488016874422,SEDG
2017-11-30,36.04999923706055,37.54999923706055,35.849998474121094,36.400001525878906,36.400001525878906,910700,2017,-0.0013717211526476092,SEDG
2017-12-01,36.25,36.5,32.900001525878906,34.79999923706055,34.79999923706055,1417300,2017,-0.04395610499304026,SEDG
2017-12-04,35.400001525878906,35.45000076293945,33.17499923706055,33.54999923706055,33.54999923706055,1282000,2017,-0.03591954101736883,SEDG
2017-12-05,33.400001525878906,34.900001525878906,33.20000076293945,34.54999923706055,34.54999923706055,1077400,2017,0.029806259992261497,SEDG
2017-12-06,34.45000076293945,35.25,34.25,34.54999923706055,34.54999923706055,507000,2017,0.0,SEDG
2017-12-07,34.5,36.25,34.5,36.150001525878906,36.150001525878906,678400,2017,0.04630976336179171,SEDG
2017-12-08,36.650001525878906,38.0,35.900001525878906,36.04999923706055,36.04999923706055,703300,2017,-0.0027663149266196063,SEDG
2017-12-11,36.400001525878906,37.29999923706055,36.25,36.45000076293945,36.45000076293945,525900,2017,0.011095742977650147,SEDG
2017-12-12,36.349998474121094,37.04999923706055,35.75,36.099998474121094,36.099998474121094,466500,2017,-0.009602257379764612,SEDG
2017-12-13,37.29999923706055,37.29999923706055,35.95000076293945,36.54999923706055,36.54999923706055,817600,2017,0.012465395622164532,SEDG
2017-12-14,36.849998474121094,37.900001525878906,36.68600082397461,37.70000076293945,37.70000076293945,646600,2017,0.03146379069449723,SEDG
2017-12-15,37.650001525878906,38.33000183105469,37.20000076293945,38.150001525878906,38.150001525878906,1391900,2017,0.011936359518109674,SEDG
2017-12-18,38.400001525878906,38.95000076293945,38.0,38.70000076293945,38.70000076293945,479500,2017,0.014416755309628382,SEDG
2017-12-19,39.349998474121094,39.349998474121094,38.150001525878906,38.25,38.25,592000,2017,-0.011627926461706739,SEDG
2017-12-20,38.400001525878906,38.79999923706055,38.0,38.20000076293945,38.20000076293945,385600,2017,-0.0013071695963541297,SEDG
2017-12-21,38.20000076293945,38.20000076293945,37.099998474121094,37.45000076293945,37.45000076293945,543100,2017,-0.01963350746127812,SEDG
2017-12-22,37.29999923706055,37.849998474121094,37.20500183105469,37.54999923706055,37.54999923706055,283200,2017,0.0026701861704647722,SEDG
2017-12-26,37.5,37.70000076293945,36.709999084472656,37.650001525878906,37.650001525878906,292200,2017,0.0026631768535338995,SEDG
2017-12-27,37.54999923706055,38.0,37.17499923706055,37.95000076293945,37.95000076293945,340300,2017,0.007968106903112337,SEDG
2017-12-28,38.20000076293945,38.29999923706055,37.900001525878906,37.95000076293945,37.95000076293945,261300,2017,0.0,SEDG
2017-12-29,38.099998474121094,38.25,37.400001525878906,37.54999923706055,37.54999923706055,235500,2017,-0.010540224448942093,SEDG
2018-01-02,37.650001525878906,38.20000076293945,37.349998474121094,38.04999923706055,38.04999923706055,407300,2018,0.013315579498241803,SEDG
2018-01-03,38.25,39.150001525878906,37.849998474121094,39.04999923706055,39.04999923706055,908400,2018,0.02628120946257484,SEDG
2018-01-04,39.54999923706055,39.650001525878906,36.45000076293945,37.349998474121094,37.349998474121094,1013600,2018,-0.04353395124592119,SEDG
2018-01-05,37.349998474121094,38.375,37.150001525878906,37.900001525878906,37.900001525878906,553100,2018,0.014725651251067617,SEDG
2018-01-08,38.0,38.52299880981445,37.75,38.349998474121094,38.349998474121094,487500,2018,0.011873269924142837,SEDG
2018-01-09,38.349998474121094,38.5,36.650001525878906,37.20000076293945,37.20000076293945,666700,2018,-0.029986903701121892,SEDG
2018-01-10,37.0,37.29999923706055,36.5,36.599998474121094,36.599998474121094,449800,2018,-0.016129093454646193,SEDG
2018-01-11,35.849998474121094,37.70000076293945,35.005001068115234,37.5,37.5,715900,2018,0.024590206650289215,SEDG
2018-01-12,37.650001525878906,37.849998474121094,36.20000076293945,36.29999923706055,36.29999923706055,581200,2018,-0.032000020345052116,SEDG
2018-01-16,36.400001525878906,36.599998474121094,35.099998474121094,35.650001525878906,35.650001525878906,683500,2018,-0.017906273411654072,SEDG
2018-01-17,35.849998474121094,36.849998474121094,35.70000076293945,36.5,36.5,476800,2018,0.023842873428885136,SEDG
2018-01-18,36.45000076293945,36.67499923706055,35.54999923706055,35.70000076293945,35.70000076293945,432200,2018,-0.021917787316727333,SEDG
2018-01-19,35.599998474121094,35.69499969482422,34.5,35.20000076293945,35.20000076293945,651800,2018,-0.014005601941584733,SEDG
2018-01-22,34.75,35.400001525878906,34.400001525878906,34.75,34.75,745000,2018,-0.012784112306419071,SEDG
2018-01-23,35.5,37.650001525878906,35.5,35.650001525878906,35.650001525878906,1359200,2018,0.025899324485723962,SEDG
2018-01-24,35.650001525878906,35.775001525878906,34.5,35.29999923706055,35.29999923706055,1060600,2018,-0.009817735591519883,SEDG
2018-01-25,35.599998474121094,36.5,35.349998474121094,36.400001525878906,36.400001525878906,620900,2018,0.031161538600360528,SEDG
2018-01-26,36.70000076293945,36.849998474121094,36.099998474121094,36.75,36.75,403900,2018,0.00961534229256178,SEDG
2018-01-29,36.599998474121094,37.150001525878906,36.5,37.099998474121094,37.099998474121094,999800,2018,0.00952376800329513,SEDG
2018-01-30,36.45000076293945,36.79999923706055,35.57500076293945,35.650001525878906,35.650001525878906,548600,2018,-0.03908347730131645,SEDG
2018-01-31,35.95000076293945,36.79999923706055,35.67499923706055,35.900001525878906,35.900001525878906,308900,2018,0.007012622420745851,SEDG
2018-02-01,35.79999923706055,35.79999923706055,35.150001525878906,35.400001525878906,35.400001525878906,385600,2018,-0.013927576009699294,SEDG
2018-02-02,35.17499923706055,35.17499923706055,34.20000076293945,34.57500076293945,34.57500076293945,586200,2018,-0.023305105293183193,SEDG
2018-02-05,34.25,35.599998474121094,33.20000076293945,34.79999923706055,34.79999923706055,753700,2018,0.006507547914858414,SEDG
2018-02-06,35.29999923706055,35.400001525878906,33.79999923706055,34.5,34.5,815700,2018,-0.00862066792062055,SEDG
2018-02-07,34.54999923706055,34.599998474121094,33.599998474121094,33.67499923706055,33.67499923706055,539900,2018,-0.02391306559244788,SEDG
2018-02-08,33.650001525878906,33.849998474121094,32.150001525878906,32.25,32.25,852100,2018,-0.04231623665464801,SEDG
2018-02-09,32.75,33.349998474121094,30.799999237060547,32.20000076293945,32.20000076293945,1105400,2018,-0.001550363939861965,SEDG
2018-02-12,32.5,34.79999923706055,32.5,34.5,34.5,817900,2018,0.07142854604238802,SEDG
2018-02-13,34.400001525878906,36.29999923706055,34.39099884033203,36.0,36.0,983800,2018,0.04347826086956519,SEDG
2018-02-14,35.849998474121094,37.25,35.45000076293945,36.900001525878906,36.900001525878906,1095600,2018,0.025000042385525223,SEDG
2018-02-15,42.099998474121094,46.04999923706055,41.5,45.849998474121094,45.849998474121094,4414300,2018,0.2425473327410388,SEDG
2018-02-16,45.75,47.14500045776367,45.45000076293945,46.0,46.0,1162900,2018,0.0032715710113615515,SEDG
2018-02-20,45.5,47.849998474121094,45.099998474121094,47.45000076293945,47.45000076293945,1825800,2018,0.03152175571607496,SEDG
2018-02-21,47.75,49.650001525878906,47.400001525878906,47.79999923706055,47.79999923706055,1394000,2018,0.007376153182161005,SEDG
